data,produto,categoria,loja,cidade,preco,quantidade,desconto,cliente
2023-08-10,Papel Higiênico,Higiene,Loja A,São Paulo,43.66,9,0.25,Dr. João Guilherme Monteiro
2023-05-22,Café,Bebidas,Loja C,Belo Horizonte,34.35,9,0.29,Ana Clara Rezende
2023-02-12,Arroz,Alimentos,Loja A,Belo Horizonte,14.41,16,0.07,Thiago Pinto
2023-08-11,Café,Bebidas,Loja A,Belo Horizonte,29.35,19,0.11,Srta. Rafaela Azevedo
2023-09-23,Papel Higiênico,Higiene,Loja A,São Paulo,30.75,4,0.17,Davi Lucas da Rosa
2023-03-02,Sabonete,Higiene,Loja C,Belo Horizonte,41.32,2,0.1,Danilo Melo
2023-08-14,Leite,Laticínios,Loja A,Belo Horizonte,41.22,14,0.2,Dr. Lucas Sales
2023-01-14,Sabonete,Higiene,Loja B,São Paulo,32.63,11,0.03,Eloah da Costa
2023-07-31,Arroz,Alimentos,Loja D,Curitiba,19.85,12,0.11,Sra. Mirella Moraes
2023-05-08,Café,Bebidas,Loja D,São Paulo,18.25,9,0.23,Daniel Pereira
2023-03-24,Sabonete,Higiene,Loja C,Belo Horizonte,38.41,6,0.25,Clara Azevedo
2023-02-15,Refrigerante,Bebidas,Loja C,Rio de Janeiro,17.88,10,0.03,Lívia da Paz
2023-02-16,Papel Higiênico,Higiene,Loja C,Belo Horizonte,33.06,13,0.06,Clarice Cardoso
2023-12-29,Leite,Laticínios,Loja C,Curitiba,40.88,12,0.23,Dr. Pedro Henrique da Mata
2023-03-28,Refrigerante,Bebidas,Loja A,São Paulo,11.92,10,0.27,Enzo da Cruz
2023-12-25,Queijo,Laticínios,Loja C,Rio de Janeiro,21.7,3,0.06,Otávio da Paz
2023-02-16,Macarrão,Alimentos,Loja D,Curitiba,9.85,11,0.16,Emanuella Pinto
2023-07-23,Detergente,Limpeza,Loja D,São Paulo,42.72,10,0.18,Bruna da Rocha
2023-02-12,Refrigerante,Bebidas,Loja B,Belo Horizonte,41.83,8,0.16,Sr. Emanuel Monteiro
2023-12-08,Café,Bebidas,Loja A,Belo Horizonte,13.55,8,0.07,Pedro Lucas Ramos
2023-04-26,Leite,Laticínios,Loja B,Rio de Janeiro,3.58,8,0.29,Sophia Monteiro
2023-11-10,Leite,Laticínios,Loja D,Belo Horizonte,29.15,19,0.06,Isaac Farias
2023-04-06,Queijo,Laticínios,Loja D,Belo Horizonte,38.1,12,0.24,Kaique Gonçalves
2023-05-15,Papel Higiênico,Higiene,Loja C,Curitiba,45.3,8,0.1,Dr. Felipe Teixeira
2023-07-02,Feijão,Alimentos,Loja B,Curitiba,43.42,8,0.24,Sr. Pedro Miguel Nascimento
2023-10-24,Detergente,Limpeza,Loja A,Belo Horizonte,28.16,4,0.24,Bruna Ferreira
2023-11-06,Sabonete,Higiene,Loja C,Rio de Janeiro,24.87,19,0.25,Calebe da Cruz
2023-08-24,Macarrão,Alimentos,Loja D,Belo Horizonte,30.78,3,0.29,Davi Luiz Azevedo
2023-03-29,Arroz,Alimentos,Loja D,São Paulo,45.1,16,0.26,Emilly Caldeira
2023-03-17,Feijão,Alimentos,Loja C,São Paulo,47.87,9,0.17,Luiz Fernando Cavalcanti
2023-01-15,Macarrão,Alimentos,Loja D,Belo Horizonte,36.1,5,0.3,Pietra Porto
2023-04-21,Leite,Laticínios,Loja C,Curitiba,18.54,19,0.24,Natália da Cruz
2023-09-18,Papel Higiênico,Higiene,Loja B,Curitiba,43.55,20,0.02,João Pedro da Luz
2023-07-03,Macarrão,Alimentos,Loja A,São Paulo,31.85,17,0.12,Gabrielly Monteiro
2023-03-24,Sabonete,Higiene,Loja B,Rio de Janeiro,42.28,1,0.19,Sr. Pedro Henrique Viana
2023-09-11,Feijão,Alimentos,Loja C,São Paulo,7.43,13,0.17,Alícia Correia
2023-12-17,Papel Higiênico,Higiene,Loja D,Belo Horizonte,35.73,5,0.25,Stella Duarte
2023-04-04,Feijão,Alimentos,Loja C,Curitiba,11.34,14,0.26,Alana Fogaça
2023-09-13,Feijão,Alimentos,Loja B,Curitiba,21.87,8,0.11,Dra. Isabel Fogaça
2023-11-28,Feijão,Alimentos,Loja C,Belo Horizonte,38.34,17,0.08,Sra. Mariane da Cunha
2023-11-07,Arroz,Alimentos,Loja A,Curitiba,7.49,1,0.29,Joaquim Santos
2023-09-28,Arroz,Alimentos,Loja A,Curitiba,21.08,1,0.24,Murilo da Costa
2023-10-18,Macarrão,Alimentos,Loja C,São Paulo,47.92,7,0.19,Eduardo Aragão
2023-09-13,Detergente,Limpeza,Loja B,Curitiba,7.56,5,0.18,Ana Carolina Nunes
2023-10-21,Detergente,Limpeza,Loja D,Rio de Janeiro,26.84,15,0.01,Bianca Santos
2023-01-20,Queijo,Laticínios,Loja A,Curitiba,46.95,4,0.1,Maria Alice da Paz
2023-04-03,Macarrão,Alimentos,Loja B,São Paulo,26.39,20,0.05,Alexia Gomes
2023-11-10,Refrigerante,Bebidas,Loja D,Belo Horizonte,39.85,4,0.2,Laís Novaes
2023-02-03,Refrigerante,Bebidas,Loja B,Curitiba,9.64,16,0.06,Maria Julia Alves
2023-07-26,Arroz,Alimentos,Loja C,São Paulo,46.08,16,0.24,Julia Cunha
2023-12-04,Macarrão,Alimentos,Loja A,São Paulo,34.19,11,0.27,Srta. Maria Cecília Rocha
2023-10-16,Macarrão,Alimentos,Loja D,Rio de Janeiro,16.28,5,0.13,João Pedro Azevedo
2023-04-12,Café,Bebidas,Loja D,Belo Horizonte,23.45,3,0.15,Dr. Thiago Fogaça
2023-09-09,Feijão,Alimentos,Loja C,Belo Horizonte,31.65,10,0.15,Sophia Souza
2023-05-28,Arroz,Alimentos,Loja A,Rio de Janeiro,47.5,10,0.27,Eduardo Costela
2023-10-20,Queijo,Laticínios,Loja B,Curitiba,37.75,18,0.01,Maitê Silva
2023-06-05,Papel Higiênico,Higiene,Loja B,Curitiba,48.32,2,0.25,Vicente Ferreira
2023-12-17,Papel Higiênico,Higiene,Loja B,Curitiba,35.01,2,0.27,Carolina Nascimento
2023-02-20,Leite,Laticínios,Loja B,Rio de Janeiro,36.48,3,0.21,Raul Jesus
2023-09-11,Sabonete,Higiene,Loja A,São Paulo,46.34,7,0.27,Julia Carvalho
2023-03-01,Café,Bebidas,Loja A,Rio de Janeiro,34.0,11,0.3,Evelyn Gonçalves
2023-07-19,Sabonete,Higiene,Loja C,Belo Horizonte,5.1,5,0.18,Isabella Araújo
2023-11-15,Café,Bebidas,Loja D,Curitiba,12.63,9,0.12,Vitória Ribeiro
2023-01-06,Papel Higiênico,Higiene,Loja D,Belo Horizonte,16.07,7,0.25,Ana Laura Gomes
2023-09-07,Café,Bebidas,Loja A,Belo Horizonte,4.96,15,0.04,Srta. Ana Vitória Silva
2023-12-20,Sabonete,Higiene,Loja A,São Paulo,8.42,16,0.02,Lucas Moraes
2023-10-02,Refrigerante,Bebidas,Loja B,Curitiba,47.9,13,0.09,Pedro Lucas Cardoso
2023-05-27,Café,Bebidas,Loja C,São Paulo,38.77,13,0.25,Pedro Henrique Gonçalves
2023-04-14,Feijão,Alimentos,Loja D,Rio de Janeiro,8.97,2,0.14,Juan Souza
2023-02-25,Feijão,Alimentos,Loja B,São Paulo,42.16,6,0.03,Pedro Lucas da Rosa
2023-12-22,Feijão,Alimentos,Loja B,Belo Horizonte,31.92,15,0.22,Lucas Ramos
2023-08-15,Macarrão,Alimentos,Loja A,Rio de Janeiro,39.12,11,0.01,Ana Luiza Ferreira
2023-01-08,Detergente,Limpeza,Loja C,Curitiba,46.33,12,0.14,Yuri da Conceição
2023-11-26,Arroz,Alimentos,Loja D,Belo Horizonte,10.2,10,0.15,Camila Barbosa
2023-04-26,Detergente,Limpeza,Loja B,Curitiba,33.93,15,0.01,Clarice Silva
2023-08-14,Feijão,Alimentos,Loja B,Curitiba,29.17,5,0.16,Dr. Renan Azevedo
2023-06-12,Arroz,Alimentos,Loja A,São Paulo,22.27,18,0.01,Alexia Barbosa
2023-03-28,Refrigerante,Bebidas,Loja C,São Paulo,9.74,4,0.21,Fernando Carvalho
2023-01-04,Papel Higiênico,Higiene,Loja A,São Paulo,41.24,19,0.04,Dr. Rodrigo Cunha
2023-04-25,Arroz,Alimentos,Loja A,São Paulo,33.5,16,0.28,Luiz Otávio Souza
2023-11-27,Papel Higiênico,Higiene,Loja C,Belo Horizonte,24.13,8,0.2,Srta. Natália Almeida
2023-11-10,Café,Bebidas,Loja C,Belo Horizonte,25.52,5,0.14,Sr. Marcelo da Conceição
2023-07-04,Sabonete,Higiene,Loja B,Curitiba,32.94,6,0.29,Leandro Porto
2023-07-18,Café,Bebidas,Loja B,Curitiba,37.78,14,0.24,Gabrielly da Paz
2023-03-15,Arroz,Alimentos,Loja D,Belo Horizonte,36.4,18,0.26,João Pedro Gomes
2023-07-25,Detergente,Limpeza,Loja C,Rio de Janeiro,47.27,14,0.27,Nathan Martins
2023-08-24,Leite,Laticínios,Loja D,Belo Horizonte,24.79,11,0.1,Eduardo Monteiro
2023-07-24,Detergente,Limpeza,Loja B,Rio de Janeiro,13.2,7,0.17,Sr. Rafael Peixoto
2023-12-04,Macarrão,Alimentos,Loja C,Belo Horizonte,28.77,14,0.11,Brenda Barbosa
2023-06-07,Sabonete,Higiene,Loja D,Rio de Janeiro,25.1,18,0.2,Maria Vitória da Rocha
2023-06-03,Macarrão,Alimentos,Loja D,São Paulo,12.37,11,0.17,Srta. Ana Clara Santos
2023-03-22,Papel Higiênico,Higiene,Loja D,Rio de Janeiro,47.33,1,0.21,Ian Porto
2023-07-17,Macarrão,Alimentos,Loja B,Curitiba,49.23,19,0.23,Arthur da Mata
2023-11-25,Papel Higiênico,Higiene,Loja B,Rio de Janeiro,22.33,15,0.07,Pedro Henrique da Costa
2023-03-08,Leite,Laticínios,Loja C,São Paulo,34.78,3,0.03,Maria Fernanda Gonçalves
2023-01-05,Arroz,Alimentos,Loja C,São Paulo,17.72,12,0.06,Kamilly Ferreira
2023-03-19,Sabonete,Higiene,Loja C,São Paulo,20.06,11,0.18,Dr. Benjamin Peixoto
2023-08-17,Leite,Laticínios,Loja C,Rio de Janeiro,16.62,4,0.24,Cecília Freitas
2023-03-23,Detergente,Limpeza,Loja B,Belo Horizonte,8.57,20,0.12,Henrique Martins
2023-10-15,Queijo,Laticínios,Loja D,Curitiba,35.43,8,0.29,Srta. Isabella da Mota
2023-12-06,Detergente,Limpeza,Loja D,São Paulo,38.52,5,0.26,Maria Fernanda Teixeira
2023-08-31,Papel Higiênico,Higiene,Loja D,Rio de Janeiro,39.06,19,0.21,João Lucas da Mata
2023-07-05,Leite,Laticínios,Loja B,Belo Horizonte,45.02,16,0.28,Ana Carolina Nascimento
2023-10-18,Refrigerante,Bebidas,Loja C,São Paulo,44.67,3,0.05,Luigi Martins
2023-11-16,Café,Bebidas,Loja D,Rio de Janeiro,8.22,7,0.29,Emanuel Azevedo
2023-06-14,Café,Bebidas,Loja A,Curitiba,31.33,16,0.0,Dra. Maria Fernanda da Mata
